id,p4,q4,p6,q6,p8,q8,p9,q9,v4
957,14.05502122,7.963127073,6.612854223,41.72919815,-14.57735342,-42.15138295,123.1827132,25.75720408,0.994864297
958,6.160668688,-3.712200398,48.79154638,-11.62581751,9.892331667,4.023762183,39.25717117,64.71753521,0.998976837
959,2.217383507,31.50535507,25.96149281,41.72997295,29.70335832,-36.99099883,66.74649371,46.9232394,0.989108888
960,-11.00663014,2.413537354,16.33037227,17.56771006,18.8639455,46.99236327,47.28847559,52.8720283,0.98078636
961,9.468319516,8.174787934,58.80663256,21.08910903,82.3094943,40.65955482,-16.40132732,-24.46961052,1.003972921
962,38.59568285,32.14528209,31.52063309,-17.41422336,41.80136724,25.85667786,30.79756276,-28.8638309,1.011434447
963,12.19045903,6.361032326,39.18509344,-14.60730003,83.60679182,65.16922985,129.1320014,11.61993635,1.000754506
964,-0.831592597,-12.75860995,4.873617981,22.78085819,10.17016303,48.46755644,129.5052767,17.5742809,1.014018657
965,-5.471931556,33.45237716,50.10324005,19.33453658,73.50385437,-33.26170267,122.0008763,-35.11521725,1.025851298
966,1.048086155,0.92128209,64.32881674,34.73011828,57.81087527,56.48586833,2.718715478,-44.3135777,1.026375399
967,-3.484099285,35.44964662,28.83953734,42.92302794,43.4853796,52.0359132,80.61769328,9.96622375,0.986150502
968,22.70047687,-23.14863198,38.62010285,11.62362614,-16.78213993,61.29330471,3.753649391,31.03829847,0.986217992
969,-10.88669058,16.92496988,32.94193861,0.056374144,75.0503415,64.86368513,84.92738707,-6.899616039,1.007923435
970,-4.944496525,19.58522394,49.93084917,32.1485906,47.77421323,56.52415576,45.56579018,50.96685671,0.981574273
971,19.81127127,6.983752743,7.864187802,-29.19264992,-23.76381431,44.57457952,135.0017121,-28.26745767,1.012054824
972,-3.862917166,27.41676632,47.82156278,41.96243049,-6.576361352,52.20655488,108.3952218,-36.77807597,1.00350038
973,41.53813823,-5.777601348,31.31369561,-3.281004871,40.41081562,0.814031595,120.9755608,73.79154727,0.996071152
974,13.5396626,30.94424406,4.439709286,6.486140264,15.09221161,-41.68177574,2.246294072,59.49111067,0.953655118
975,-5.319168373,36.02784518,14.59380096,27.57473137,-15.19172199,20.62876065,40.5062255,38.33747337,0.956714602
976,-2.703187411,34.01464242,21.85000319,-19.3827343,65.12028628,23.77315058,-28.18903233,74.87361465,0.964859173
977,21.78480188,31.13619121,-15.41164488,-8.92736927,36.62737513,4.653306688,57.3636447,-41.8680481,0.996599874
978,34.98432071,15.46564279,57.47683725,41.18033559,-22.44795722,59.91008766,64.7256757,4.898181585,0.982009822
979,-4.488018578,20.92398975,23.7944974,-25.07791175,38.8473788,-26.18260577,68.96442109,43.42798633,0.9819683
980,7.700329978,-4.294285357,55.49962115,2.35147843,71.43779051,42.24695925,10.2561911,-6.738910374,1.015659379
981,32.56335314,27.25864182,61.50122973,-25.15197693,63.00824894,-23.452248,-36.9337676,49.2508359,0.992212018
982,-7.567976114,8.551257761,-9.271870018,-1.1290175,10.04192824,-44.2755656,-5.612882973,48.59861511,0.979313313
983,15.49666392,0.487205445,3.009155223,3.760623347,46.90170955,-8.89567995,42.40678769,-24.97758632,1.025738405
984,0.036543131,18.58875651,55.22542891,-0.663530377,57.97195142,-23.77038927,79.61764317,12.41585666,1.014401678
985,10.56174003,24.93222812,21.95283418,44.98581356,-10.57699492,-41.53591601,-21.63660939,-5.961140049,1.000051816
986,10.54985416,-7.278004948,58.48881125,9.404616275,-20.38470465,-2.914313703,125.4406836,27.01479614,0.997344507
987,9.583036021,8.013132504,7.503794575,12.36520898,44.81071156,10.42403097,-2.592796158,22.31355911,0.991169778
988,14.92741746,22.63560165,20.01535247,-5.971621473,61.70343965,60.49302857,135.9357666,4.595024299,0.990174682
989,41.95488575,33.42475007,10.08782924,-29.69879097,17.94741547,-7.442674453,87.93386222,-20.63345376,1.004689563
990,24.44026027,-6.349815787,-8.68665398,-6.090778019,8.15138253,-42.92120808,-27.55054456,6.727223326,1.013509865
991,8.710518865,25.27010998,36.10102241,-25.54552141,-3.262105365,-39.71789569,52.01465574,-26.54119441,1.011605109
992,34.98330163,34.17039522,64.70337977,-3.701603136,-4.852822457,-10.43542094,4.391265833,42.29162075,0.962816452
993,-10.43711345,12.82703506,19.34649071,14.95382371,-3.338603031,36.31149621,136.8457596,47.13736761,0.986921999
994,1.30253314,-14.63245315,48.4262612,-18.75571586,-7.021913264,51.44390719,-4.48280419,33.97610296,0.989249147
995,-6.747810336,9.443371066,64.9399573,-1.099590617,4.518837128,10.6301961,29.86387345,69.27488572,0.978354686
996,39.68969105,-14.21492303,58.88398129,33.11392589,84.40791999,-42.01415943,56.74920269,28.99570638,1.020177918
997,30.5241771,-22.53764375,39.43584521,-23.0090353,46.91391026,-21.7708734,68.40055999,59.32860202,1.016737089
998,-1.118534961,16.00782527,10.05898932,-22.00632202,57.92407578,19.15911078,49.40206104,74.89554403,0.984154359
999,-3.047843874,11.90582972,51.3397795,-29.07079899,35.80485783,19.09692188,-6.774495161,71.7535262,0.969432062
1000,25.89168943,20.17018865,14.77261756,0.723361457,82.91505937,-19.81634907,86.51387627,-26.65587605,1.026512285
